_id,name_en,name_fr,name_de,name_es,name_it,name_jp,game,armor_type,hunter_rank,village_stars,dlc_event,gender,hunter_type,rarity,num_slots,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,price
1880,Kut-Ku Leggings U,Cuissardes Kut-Ku U,Kut-Ku-Gamaschen U,Calzas de Kut-Ku U,Gambali di Kut-Ku U,,0,4,4,8,,0,2,7,2,26,,5,1,3,-1,0,
1881,Cephalos Greaves U,Grèves Cephalos U,Cephalos-Schienen U,Grebas de Cephalos U,Schinieri Cephalos U,,0,4,4,7,,0,1,7,2,52,,-3,2,-4,2,0,
1882,Cephalos Leggings U,Cuiss. Cephalos U,Cephalos-Gamaschen U,Calzas de Cephalos U,Gambali Cephalos U,,0,4,4,7,,0,2,7,2,26,,-1,5,-2,3,1,
1883,Conga Greaves U,Grèves Conga U,Conga-Beinschienen U,Grebas de Conga U,Schinieri di Conga U,,0,4,4,7,,0,1,7,2,52,,-3,2,2,-1,0,
1884,Conga Leggings U,Cuissardes Conga U,Conga-Gamaschen U,Calzas de Conga U,Gambali di Conga U,,0,4,4,7,,0,2,7,2,26,,-1,4,4,0,1,
1885,Gypceros Greaves U,Grèves Gypceros U,Gypceros-Schienen U,Grebas de Gypceros U,Schinieri Gypceros U,,0,4,5,7,,0,1,7,2,52,,-4,1,4,1,0,
1886,Gypceros Leggings U,Cuiss. Gypceros U,Gypceros-Gamaschen U,Calzas de Gypceros U,Gambali Gypceros U,,0,4,5,7,,0,2,7,2,26,,-1,4,6,3,0,
1887,Khezu Greaves U,Grèves Khezu U,Khezu-Beinschienen U,Grebas de Khezu U,Schinieri Khezu U,,0,4,5,7,,0,1,7,2,54,,3,-3,4,0,0,
1888,Khezu Leggings U,Cuissardes Khezu U,Khezu-Gamaschen U,Calzas de Khezu U,Gambali Khezu U,,0,4,5,7,,0,2,7,1,26,,5,-1,6,1,0,
1889,Hermitaur Greaves U,Grèves Hermitaur U,Hermitaur-Beinschn U,Grebas Hermitaur U,Schin. Hermitaur U,,0,4,4,7,,0,1,7,3,54,,-3,3,-4,0,1,
1890,Hermitaur Leggings U,Cuiss. Hermitaur U,Hermitaur-Gamaschn U,Calzas de HermitaurU,Gambali Hermitaur U,,0,4,4,7,,0,2,7,2,26,,-1,5,-2,1,2,
1891,Basarios Greaves U,Grèves Basarios U,Basarios-Schienen U,Grebas de Basarios U,Schinieri Basarios U,,0,4,5,7,,0,1,7,2,54,,0,2,2,1,-2,
1892,Basarios Leggings U,Cuiss. Basarios U,Basarios-Gamaschen U,Calzas de Basarios U,Gambali Basarios U,,0,4,5,7,,0,2,7,2,26,,2,4,4,2,0,
1893,Plesioth Greaves U,Grèves Plesioth U,Plesioth-Schienen U,Grebas de Plesioth U,Schinieri Plesioth U,,0,4,5,8,,0,1,7,2,56,,-4,4,-4,2,0,
1894,Plesioth Leggings U,Cuiss. Plesioth U,Plesioth-Gamaschen U,Calzas de Plesioth U,Gambali Plesioth U,,0,4,5,8,,0,2,7,2,28,,-2,6,-2,3,1,
1895,Blango Greaves U,Grèves Blango U,Blango-BeinschienenU,Grebas de Blango U,Schin. di Blango U,,0,4,5,8,,0,1,7,2,58,,-4,2,0,3,1,
1896,Blango Leggings U,Cuissardes Blango U,Blango-Gamaschen U,Calzas de Blango U,Gambali di Blango U,,0,4,5,8,,0,2,7,2,28,,-3,4,1,5,2,
1897,Ceanataur Greaves U,Grèves Ceanataur U,Ceanataur-Beinschn U,Grebas de Cenataur U,Schin. Ceanataur U,,0,4,5,8,,0,1,7,2,59,,1,2,-1,-1,0,
1898,Ceanataur Leggings U,Cuiss. Ceanataur U,Ceanataur-Gamaschn U,Calzas Ceanataur U,Gambali Ceanataur U,,0,4,5,8,,0,2,7,2,28,,2,4,0,0,2,
1899,Diablo Greaves U,Grèves Diablos U,DiablosBeinschienenU,Grebas Diablos U,Schinieri Diablos U,,0,4,6,9,,0,1,7,2,62,,3,-1,1,-2,0,
1900,Diablo Leggings U,Cuissardes Diablos U,Diablos-Gamaschen U,Calzas de Diablos U,Gambali di Diablos U,,0,4,6,9,,0,2,7,2,28,,5,2,4,-1,0,
1901,Gravios Greaves U,Grèves Gravios U,Gravios-Schienen U,Grebas de Gravios U,Schinieri Gravios U,,0,4,6,9,,0,1,7,2,62,,2,-2,2,1,0,
1902,Gravios Leggings U,Cuissardes Gravios U,Gravios-Gamaschen U,Calzas de Gravios U,Gambali Gravios U,,0,4,6,9,,0,2,7,2,28,,4,1,3,2,0,
1903,(dummy)Famitsu Cloth Wrap S,(dummy)Famitsu Cloth Wrap S,(dummy)Famitsu Cloth Wrap S,(dummy)Famitsu Cloth Wrap S,(dummy)Famitsu Cloth Wrap S,,0,4,6,10,,1,0,8,2,30,,4,4,4,4,4,
1904,(dummy)Famitsu Pants S,(dummy)Famitsu Pants S,(dummy)Famitsu Pants S,(dummy)Famitsu Pants S,(dummy)Famitsu Pants S,,0,4,6,10,,2,0,8,2,30,,4,4,4,4,4,
1905,Black Belt Greaves S,Grèves ct. noire S,SchwarzgurtSchienenS,Grebas Cint. Neg. S,Schin. Cint. Nera S,,0,4,4,8,,0,0,8,2,30,,3,3,3,3,3,
1906,ShinobiBoots(Heaven),Bottes Shinobi Cieux,ShinobiStiefel Himm.,Bot. Shinobi (Par.),Stiv. Shin. (Parad.),,0,4,6,10,,0,0,8,2,30,,2,-6,4,-3,2,
1907,Shinobi Boots(Earth),Bottes Shinobi Terre,Shinobi-Stiefel Erde,Bot. Shinobi(Tierra),Stiv. Shin. (Terra),,0,4,6,10,,0,0,8,3,30,,2,-6,4,-3,2,
1908,Red GuildGuard Boots,Bottes grd.gld roug.,RtGildWächt-Stiefel,Bot. Guar. Gre. Rojo,Stiv. Rossi G. Gilda,,0,4,5,7,,1,0,8,1,30,,0,0,0,0,0,
1909,RedGuildGuard Tights,Chauss.grd.gld.roug.,RtGildWächtStrumpfhs,Leo. Guar. Gre. Roj.,Calzam.Rossa G.Gilda,,0,4,5,7,,1,0,8,1,30,,0,0,0,0,0,
1910,BlueGuildGuard Boots,Bott.grd.gld. bleues,Bl GildWächt-Stiefel,Bot. Gua. Grem. Azul,Stiv. Blu G. Gilda,,0,4,5,8,,1,0,8,1,30,,0,0,0,0,0,
1911,BlueGuildGuardTights,Chauss.grd.gld.bleu,Bl GildWächt-Strhose,Leo. Gua. Grem. Azul,Calzam. Blu G. Gilda,,0,4,6,9,,1,0,8,1,30,,0,0,0,0,0,
1912,Red GuildGuard Boots,Bottes grd.gld roug.,RtGildWächt-Stiefel,Bot. Guar. Gre. Rojo,Stiv. Rossi G. Gilda,,0,4,5,7,,2,0,8,1,30,,0,0,0,0,0,
1913,RedGuildGuard Tights,Chauss.grd.gld.roug.,RtGildWächtStrumpfhs,Leo. Guar. Gre. Roj.,Calzam.Rossa G.Gilda,,0,4,5,7,,2,0,8,1,30,,0,0,0,0,0,
1914,BlueGuildGuard Boots,Bott.grd.gld. bleues,Bl GildWächt-Stiefel,Bot. Gua. Grem. Azul,Stiv. Blu G. Gilda,,0,4,5,8,,2,0,8,1,30,,0,0,0,0,0,
1915,BlueGuildGuardTights,Chauss.grd.gld.bleu,Bl GildWächt-Strhose,Leo. Gua. Grem. Azul,Calzam. Blu G. Gilda,,0,4,6,9,,2,0,8,1,30,,0,0,0,0,0,
1916,(dummy)Devil Blos Greaves,(dummy)Devil Blos Greaves,(dummy)Devil Blos Greaves,(dummy)Devil Blos Coil,(dummy)Devil Blos Coil,,0,4,6,9,,0,1,8,1,40,,3,-1,1,-2,0,
1917,(dummy)Devil Blos Leggings,(dummy)Devil Blos Leggings,(dummy)Devil Blos Leggings,(dummy)Devil Blos Coat,(dummy)Devil Blos Coat,,0,4,6,9,,0,2,8,1,20,,5,2,4,-1,0,
1918,(dummy)Jolly Roger Pants,(dummy)Jolly Roger Pants,(dummy)Jolly Roger Pants,(dummy)Jolly Roger Pants,(dummy)Jolly Roger Pants,,0,4,6,10,,0,1,8,0,48,,0,0,0,0,0,
1919,(dummy)Jolly Roger Skirt,(dummy)Jolly Roger Skirt,(dummy)Jolly Roger Skirt,(dummy)Jolly Roger Skirt,(dummy)Jolly Roger Skirt,,0,4,6,10,,0,2,8,0,24,,0,0,0,0,0,
1920,Golden Hakama,Hakama doré,Gold-Hakama,Hakama Dorado,Hakama Dorata,,0,4,6,9,,0,1,8,1,55,,3,2,2,-2,3,
1921,Puppet Master Socks,Chauss. marionnet.,Drahtzieher-Socken,Calcet. Titiritero,Calze Burattinaio,,0,4,6,8,,0,2,8,1,28,,4,3,3,-1,4,
1922,Obituary Gamba S,Gamba nécrologie S,Todes-Gamba S,Gamba de Obituario S,Gamba Necrologio S,,0,4,4,8,,1,1,8,2,56,,3,-5,3,-4,2,
1923,Obituary Femur S,Fémur nécrologie S,Todes-Femur S,Fémur de Obituario S,Femore Necrologio S,,0,4,4,8,,1,2,8,2,28,,4,-4,5,-3,2,
1924,Butterfly Gamba S,Gamba papillon S,Schmetterling-GambaS,Gamba de Mariposa S,Gamba Farfalla S,,0,4,4,8,,2,1,8,2,56,,3,-5,3,-4,2,
1925,Butterfly Femur S,Fémur papillon S,Schmetterling-FemurS,Fémur de Mariposa S,Femore Farfalla S,,0,4,4,8,,2,2,8,2,28,,4,-4,5,-3,2,
1926,Death Stench Heel S,Talon odeur de m. S,Todesgestank-Ferse S,Tacón Hedor Muerte S,Tall. Puzza Morte S,,0,4,4,7,,0,1,8,2,64,,2,1,1,-1,0,
1927,Death Stench March S,Marche odeur de m. S,Todesgestank-MarschS,Marcha Hedor MuerteS,Marcia Puzza Morte S,,0,4,4,7,,0,2,8,2,30,,3,2,2,0,1,
1928,SupremeMizuhaLegWrap,Jambière Mizuha supr,Über-Mizuha-Beinschz,C. Pie. Mizuha Supr.,Gamb. Mizuha Supremo,,0,4,6,9,,0,1,8,1,64,,-4,3,0,4,-1,
1929,SprmExtrvgntTrousers,Culotte extrav. supr,Extrvgnt Über-Hose,Pant. Extrav. Supr.,Calzoni Strav. Supr.,,0,4,6,9,,0,2,8,1,30,,-3,4,1,5,0,
1930,Kushala Crus S,Mollet Kushala S,Kushala-Crus S,Tibia Kushala S,Tibia di Kushala S,,0,4,6,8,,0,1,8,1,66,,0,2,-2,4,-3,
1931,Kushala Shank S,Jarret Kushala S,Kushala-UnterschnklS,Anca Kushala S,Stinco di Kushala S,,0,4,6,8,,0,2,8,1,32,,2,3,-2,5,-2,
1932,Kirin Leg Guards S,Jambières Kirin S,Kirin-Beinschutz S,Def. Pierna Kirin S,Paragambe Kirin S,,0,4,5,9,,0,1,8,1,66,,0,2,4,0,-1,
1933,Kirin Boots S,Bottes Kirin S,Kirin-Stiefel S,Botas de Kirin S,Stivali Kirin S,,0,4,5,9,,0,2,8,1,32,,1,4,6,1,0,
1934,Auroros Pants Haku,Pant. Auroros Haku,Auroros-Hose Haku,Pant. Auroros Haku,Pant. Auroros Haku,,0,4,6,9,,1,1,8,2,66,,-2,2,0,2,-4,
1935,Genesis Pants Haku,Pant. Genesis Haku,Genesis-Hose Haku,Pant. Génesis Haku,Pant. Genesis Haku,,0,4,6,9,,1,2,8,2,32,,1,3,2,3,-2,
1936,Borealis Pants Haku,Pant. Borealis Haku,Borealis-Hose Haku,Pant. Boreal Haku,Pant. Borealis Haku,,0,4,6,9,,2,1,8,2,66,,-2,2,0,2,-4,
1937,Glyph Pants Haku,Pant. Glyphe Haku,Glyph-Hose Haku,Pant. Glyph Haku,Pant. Glifo Haku,,0,4,6,9,,2,2,8,2,32,,1,3,2,3,-2,
1938,UltimateIndraLggings,Cuiss. Indra ultimes,UltimatIndraGmschn,Calzas Indra Def.,Gamb. Indra Definit.,,0,4,6,9,,0,1,8,1,70,,-2,3,2,2,-2,
1939,SupremSteadfastBoots,Bottes inébr. suprm,Stndfst Über-Stiefel,Botas Firmes Supr.,Stivali Sol. Supr.,,0,4,6,9,,0,2,8,1,34,,0,5,3,3,-1,
1940,Kaiser Greaves S,Grèves Kaiser S,Kaiser-BeinschienenS,Grebas de Kaiser S,Schinieri Kaiser S,,0,4,6,9,,0,1,8,1,70,,5,-1,0,0,-2,
1941,Kaiser Leggings S,Cuissardes Kaiser S,Kaiser-Gamaschen S,Calzas de Kaiser S,Gambali del Kaiser S,,0,4,6,9,,0,2,8,1,34,,6,1,2,0,-1,
1942,Dragonfeet S,Pieds-de-dragon S,Drachenfüße S,Pezuñas de Dragón S,Zampa-di-Drago S,,0,4,6,10,,0,1,8,1,70,,0,2,2,2,-5,
1943,Dragonlegs S,Jambes-de-dragon S,Drachenbeine S,Patas de Dragón S,Gambe-di-Drago S,,0,4,6,10,,0,2,8,1,34,,2,4,4,3,-2,
1944,Dark Akantor Hessian,Jute Akantor sombre,SchwAkantor-Hessian,Dobl. Akantor Osc.,Iuta Akantor Scuro,,0,4,6,9,,0,1,8,1,70,,2,3,-1,4,-4,
1945,Dark Akantor Boots,Bottes Akantor somb.,SchwAkantor-Stiefel,Botas Akantor Oscur.,Stiv. Akantor Scuro,,0,4,6,9,,0,2,8,1,34,,3,4,0,5,-2,
1946,Shinobi Boots (Sky),Bottes Shinobi Ciel,Shinobi-Stiefel Luft,Botas Shinobi(Cielo),Stiv. Shin. (Cielo),,0,4,6,10,,0,0,8,2,28,,2,-6,4,-3,2,
1947,Shinobi Boots (Sea),Bottes Shinobi Mer,Shinobi-Stiefel Meer,Botas Shinobi (Mar),Stiv. Shinobi (Mare),,0,4,6,10,,0,0,8,3,28,,2,-6,4,-3,2,
1948,Guardian Boots U,Bottes du gardien U,Wächter-Stiefel U,Botas de Guardián U,Stivali Guardiano U,,0,4,4,7,,1,0,8,2,28,,0,0,0,0,0,
1949,Guardian Pants U,Pantal. du gardien U,Wächter-Hose U,Pantalones Guar. U,Pantal. Guardiano U,,0,4,4,7,,1,0,8,3,28,,0,0,0,0,0,
1950,Helper Socks U,Chaussettes aide U,Helfer-Socken U,Calcetines AyudanteU,Calze Aiutante U,,0,4,4,7,,2,0,8,2,28,,0,0,0,0,0,
1951,Healer Socks U,Chauss. Guériss. U,Heiler-Socken U,Calcet. de Sanador U,Calze Guaritrice U,,0,4,4,7,,2,0,8,3,28,,0,0,0,0,0,
1952,Melahoa Roots U,Racines Melahoa U,Melahoa-Wurzeln U,Raíces Melahoa U,Radici Melahoa U,,0,4,4,7,,0,1,8,2,48,,0,1,1,0,0,
1953,Melahoa Taproot U,Pivot Melahoa U,Melahoa-PfahlwurzelU,Tallo Melahoa U,Fittone Melahoa U,,0,4,4,7,,0,2,8,2,24,,0,2,1,0,0,
1954,Makluva Pants U,Pantalon Makluva U,Makluva-Hose U,Pantalones Makluva U,Pantaloni Makluva U,,0,4,4,7,,0,1,8,3,52,,0,2,-2,0,0,
1955,Makluva Leggings U,Cuissardes Makluva U,Makluva-Gamaschen U,Calzas de Makluva U,Gambali Makluva U,,0,4,4,7,,0,2,8,2,26,,0,3,-1,0,0,
1956,Monodevil Greaves U,Grèves Monodevil U,Monodevil-Schienen U,Grebas Monodevil U,Schinieri MonodevilU,,0,4,10,8,,0,1,8,2,58,,2,-1,-2,-1,-1,
1957,Monodevil Leggings U,Cuiss. Monodevil U,Monodevil-GamaschenU,Calzas Monodevil U,Gambali Monodevil U,,0,4,10,8,,0,2,8,2,28,,4,2,0,0,0,
1958,RathianHeartGreavesU,Grèves cœur Rathian,Rathianherz-Schienen,Greb. Cor. Rathian U,Sch. Cuore Rathian,,0,4,6,9,,0,1,8,2,60,,2,0,-2,0,-4,
1959,RthianHeartLeggingsU,Cuiss. cœur Rathian,RathianherzGamaschen,Calz. Cor. Rathian U,Gamb. Cuore Rathian,,0,4,6,9,,0,2,8,2,28,,4,2,0,2,-2,
1960,RathalosSoulGreavesU,Grèves âme Rathalos,Rathalosseel-Schien,Greb. Alma RathalosU,Sch. Anima Rathalos,,0,4,6,9,,0,1,8,2,62,,2,-1,2,0,-4,
1961,RthalosSoulLeggingsU,Cuiss. âme Rathalos,Rathalosseel-Gamasch,Calz. Alma RathalosU,Gamb. Anima Rathalos,,0,4,6,9,,0,2,8,2,28,,4,2,5,1,-2,
1962,Golden Moon Greaves,Grèves Lune dorée,GoldmondBeinschienen,Grebas Luna Dorada,Schin. Luna Dorata,,0,4,6,9,,0,1,8,2,62,,2,0,-2,0,1,
1963,Golden Moon Leggings,Cuiss. Lune dorée,Goldmond-Gamaschen,Calzas Luna Dorada,Gambali Luna Dorata,,0,4,6,9,,0,2,8,2,31,,4,2,0,1,2,
1964,Silver Sol Greaves,Grèves Sol argenté,SilbersonnenSchienen,Grebas Sol Plateadas,Schin. Sole Argent.,,0,4,6,9,,0,1,8,2,64,,2,-1,-1,0,1,
1965,Silver Sol Leggings,Cuiss. Sol argenté,SilbersonnenGamasche,Calzas Sol Plateadas,Gamb. Sole Argent.,,0,4,6,9,,0,2,8,2,32,,4,2,1,1,2,
1966,Auroros Pants Ten,Pantal. Auroros Ten,Auroros-Hose Ten,Pant. Auroros Ten,Pant. Auroros Ten,,0,4,5,5,,1,1,8,2,64,,-2,2,0,2,-4,
1967,Genesis Pants Ten,Pantal. Genesis Ten,Genesis-Hose Ten,Pant. Génesis Ten,Pant. Genesis Ten,,0,4,5,5,,1,2,8,2,30,,1,3,2,3,-2,
1968,Borealis Pants Ten,Pantal. Borealis Ten,Borealis-Hose Ten,Pant. Boreal Ten,Pant. Borealis Ten,,0,4,5,5,,2,1,8,2,64,,-2,2,0,2,-4,
1969,Glyph Pants Ten,Pantal. Glyphe Ten,Glyph-Hose Ten,Pant. Glyph Ten,Pantaloni Glifo Ten,,0,4,5,5,,2,2,8,2,30,,1,3,2,3,-2,
1970,Fatalis Feet,Pieds de Fatalis,Fatalis-Füße,Pezuñas de Fatalis,Zampa di Fatalis,,0,4,6,10,,0,1,8,1,68,,0,2,2,2,-5,
1971,Fatalis Legs,Jambes de Fatalis,Fatalis-Beine,Patas de Fatalis,Gambe di Fatalis,,0,4,6,10,,0,2,8,1,32,,2,4,4,3,-2,
1972,White Fatalis Feet,Pieds Fatalis blancs,WeißeFatalisFüße,Pezuñas Fatalis Bla.,Zampa Fatalis Bianco,,0,4,6,10,,0,1,8,1,71,,0,2,2,2,-5,
1973,White Fatalis Legs,Jambes Fatalis blanc,WeißeFatalisBeine,Patas Fatalis Blanc.,Arti Fatalis Bianco,,0,4,6,10,,0,2,8,1,35,,2,4,4,3,-2,
1974,Kut-Ku Greaves X,Grèves Kut-Ku X,Kut-Ku-Schienen X,Grebas Kut-Ku X,Schinieri Kut-Ku X,,0,4,7,10,,0,1,9,3,78,,2,-2,0,-2,-1,
1975,Kut-Ku Leggings X,Cuissardes Kut-Ku X,Kut-Ku-Gamaschen X,Calzas Kut-Ku X,Gambali Kut-Ku X,,0,4,7,10,,0,2,9,2,38,,5,1,3,-1,0,
1976,Conga Greaves X,Grèves Conga X,Conga-Schienen X,Grebas Conga X,Schinieri Conga X,,0,4,7,10,,0,1,9,2,80,,-3,2,2,-1,0,
1977,Conga Leggings X,Cuissardes Conga X,Conga-Gamaschen X,Calzas Conga X,Gambali Conga X,,0,4,7,10,,0,2,9,2,40,,-1,4,4,0,1,
1978,Gypceros Greaves X,Grèves Gypceros X,Gypceros-Schienen X,Grebas Gypceros X,Schinieri Gypceros X,,0,4,7,10,,0,1,9,2,80,,-4,1,4,1,0,
1979,Gypceros Leggings X,Cuiss. Gypceros X,Gypceros-Gamaschen X,Calzas Gypceros X,Gambali Gypceros X,,0,4,7,10,,0,2,9,2,40,,-1,4,6,3,0,
1980,Khezu Greaves X,Grèves Khezu X,Khezu-Schienen X,Grebas Khezu X,Schinieri Khezu X,,0,4,7,10,,0,1,9,2,82,,-3,3,4,1,0,
1981,Khezu Leggings X,Cuissardes Khezu X,Khezu-Gamaschen X,Calzas Khezu X,Gambali Khezu X,,0,4,7,10,,0,2,9,2,40,,-1,5,6,2,0,
1982,Hermitaur Greaves X,Grèves Hermitaur X,Hermitaur-Schienen X,Grebas Hermitaur X,Schin. Hermitaur X,,0,4,7,10,,0,1,9,2,82,,-3,3,-4,0,1,
1983,Hermitaur Leggings X,Cuiss. Hermitaur X,Hermitaur-GamaschenX,Calzas Hermitaur X,Gambali Hermitaur X,,0,4,7,10,,0,2,9,2,40,,-1,5,-2,1,2,
1984,Hypno Greaves X,Grèves Hypno X,Hypno-Schienen X,Grebas Hypno X,Schinieri Hypno X,,0,4,7,10,,0,1,9,2,82,,-2,2,0,1,1,
1985,Hypno Leggings X,Cuissardes Hypno X,Hypno-Gamaschen X,Calzas Hypno X,Gambali di Hypno X,,0,4,7,10,,0,2,9,2,40,,0,4,2,3,2,
1986,Basarios Greaves X,Grèves Basarios X,Basarios-Schienen X,Grebas Basarios X,Schinieri Basarios X,,0,4,8,10,,0,1,9,2,84,,0,2,2,1,-2,
1987,Basarios Leggings X,Cuiss. Basarios X,Basarios-Gamaschen X,Calzas Basarios X,Gambali Basarios X,,0,4,8,10,,0,2,9,2,42,,2,4,4,2,0,
1988,Plesioth Greaves X,Grèves Plesioth X,Plesioth-Schienen X,Grebas Plesioth X,Schinieri Plesioth X,,0,4,7,10,,0,1,9,2,84,,-4,4,-4,2,0,
1989,Plesioth Leggings X,Cuiss. Plesioth X,Plesioth-Gamaschen X,Calzas Plesioth X,Gambali Plesioth X,,0,4,7,10,,0,2,9,2,42,,-2,6,-2,3,1,
1990,Monoblos Greaves X,Grèves Monoblos X,Monoblos-Schienen X,Grebas Monoblos X,Schinieri Monoblos X,,0,4,7,8,,0,1,9,2,88,,2,-1,-2,-1,-1,
1991,Monoblos Leggings X,Cuiss. Monoblos X,Monoblos-Gamaschen X,Calzas Monoblos X,Gambali Monoblos X,,0,4,7,8,,0,2,9,2,44,,4,2,0,0,0,
1992,Garuga Greaves X,Grèves Garuga X,Garuga-Schienen X,Grebas Garuga X,Schinieri Garuga X,,0,4,8,10,,0,1,9,2,88,,2,0,2,0,0,
1993,Garuga Leggings X,Cuissardes Garuga X,Garuga-Gamaschen X,Calzas Garuga X,Gambali di Garuga X,,0,4,8,10,,0,2,9,2,44,,3,2,3,1,0,
1994,Blango Greaves X,Grèves Blango X,Blango-Schienen X,Grebas Blango X,Schinieri Blango X,,0,4,8,10,,0,1,9,2,88,,-4,2,0,3,1,
1995,Blango Leggings X,Cuissardes Blango X,Blango-Gamaschen X,Calzas Blango X,Gambali Blango X,,0,4,8,10,,0,2,9,2,44,,-3,4,1,5,2,
1996,Ceanataur Greaves X,Grèves Ceanataur X,Ceanataur-Schienen X,Grebas Ceanataur X,Schin. Ceanataur X,,0,4,8,10,,0,1,9,2,89,,1,2,-1,-1,0,
1997,Ceanataur Leggings X,Cuiss. Ceanataur X,Ceanataur-GamaschenX,Calzas Ceanataur X,Gambali Ceanataur X,,0,4,8,10,,0,2,9,2,44,,2,4,0,0,2,
1998,Rathian Greaves X,Grèves Rathian X,Rathian-Schienen X,Grebas Rathian X,Schinieri Rathian X,,0,4,8,10,,0,1,9,2,90,,2,0,-2,0,-4,
1999,Rathian Leggings X,Cuissardes Rathian X,Rathian-Gamaschen X,Calzas Rathian X,Gambali Rathian X,,0,4,8,10,,0,2,9,2,44,,4,2,0,2,-2,
2000,Narga Greaves X,Grèves Narga X,Narga-Schienen X,Grebas Narga X,Schinieri Narga X,,0,4,8,10,,0,1,9,3,90,,-4,3,-3,2,0,
2001,Narga Leggings X,Cuissardes Narga X,Narga-Gamaschen X,Calzas Narga X,Gambali Narga X,,0,4,8,10,,0,2,9,2,44,,-2,4,-1,3,1,
2002,Lava Greaves X,Grèves Lava X,Lava-Schienen,Grebas Lava,Schinieri Lava X,,0,4,8,10,,0,1,9,2,92,,4,-3,0,0,1,
2003,Lava Leggings X,Cuissardes Lava X,Lava-Gamaschen,Calzas Lava,Gambali di Lava X,,0,4,8,10,,0,2,9,1,46,,5,-1,2,2,2,
2004,Tigrex Greaves X,Grèves Tigrex X,Tigrex-Schienen X,Grebas Tigrex X,Schinieri Tigrex X,,0,4,9,10,,0,1,9,3,92,,3,2,-2,3,-1,
2005,Tigrex Leggings X,Cuissardes Tigrex X,Tigrex-Gamaschen X,Calzas Tigrex X,Gambali Tigrex X,,0,4,9,10,,0,2,9,2,46,,4,3,-1,4,0,
2006,Rathalos Greaves X,Grèves Rathalos X,Rathalos-Schienen X,Grebas Rathalos X,Schinieri Rathalos X,,0,4,8,10,,0,1,9,2,92,,2,-1,2,-3,-4,
2007,Rathalos Leggings X,Cuiss. Rathalos X,Rathalos-Gamaschen X,Calzas Rathalos X,Gambali Rathalos X,,0,4,8,10,,0,2,9,2,46,,4,0,5,-1,-2,
2008,Diablo Greaves X,Grèves Diablo X,Diablos-Schienen X,Grebas Diablo X,Schinieri Diablo X,,0,4,9,10,,0,1,9,2,92,,3,-1,1,-2,0,
2009,Diablo Leggings X,Cuissardes Diablo X,Diablos-Gamaschen X,Calzas Diablo X,Gambali Diablo X,,0,4,9,10,,0,2,9,2,46,,5,2,4,-1,0,
2010,Gravios Greaves X,Grèves Gravios X,Gravios-Schienen X,Grebas Gravios X,Schinieri Gravios X,,0,4,9,10,,0,1,9,2,92,,2,-2,2,0,-2,
2011,Gravios Leggings X,Cuissardes Gravios X,Gravios-Gamaschen X,Calzas Gravios X,Gambali Gravios X,,0,4,9,10,,0,2,9,2,46,,4,1,3,1,0,
2012,Kut-Ku Greaves Z,Grèves Kut-Ku Z,Kut-Ku-Schienen Z,Grebas Kut-Ku Z,Schinieri Kut-Ku Z,,0,4,7,10,,0,1,9,3,80,,2,-2,0,-2,-1,
2013,Kut-Ku Leggings Z,Cuissardes Kut-Ku Z,Kut-Ku-Gamaschen Z,Calzas Kut-Ku Z,Gambali di Kut-Ku Z,,0,4,7,10,,0,2,9,3,40,,5,1,3,-1,0,
2014,Conga Greaves Z,Grèves Conga Z,Conga-Schienen Z,Grebas Conga Z,Schinieri Conga Z,,0,4,7,10,,0,1,9,2,82,,2,1,1,-3,0,
2015,Conga Leggings Z,Cuissardes Conga Z,Conga-Gamaschen Z,Calzas Conga Z,Gambali Conga Z,,0,4,7,10,,0,2,9,2,42,,4,3,3,-1,0,
2016,Gypceros Greaves Z,Grèves Gypceros Z,Gypceros-Schienen Z,Grebas Gypceros Z,Schinieri Gypceros Z,,0,4,7,10,,0,1,9,3,82,,-4,1,4,1,0,
2017,Gypceros Leggings Z,Cuiss. Gypceros Z,Gypceros-Gamaschen Z,Calzas Gypceros Z,Gambali Gypceros Z,,0,4,7,10,,0,2,9,3,42,,-1,4,6,3,0,
2018,Khezu Greaves Z,Grèves Khezu Z,Khezu-Schienen Z,Grebas Khezu Z,Schinieri Khezu Z,,0,4,7,10,,0,1,9,2,84,,3,-3,4,0,0,
2019,Khezu Leggings Z,Cuissardes Khezu Z,Khezu-Gamaschen Z,Calzas Khezu Z,Gambali Khezu Z,,0,4,7,10,,0,2,9,2,42,,5,-1,6,1,0,
2020,Hermitaur Greaves Z,Grèves Hermitaur Z,Hermitaur-Schienen Z,Grebas Hermitaur Z,Schin. Hermitaur Z,,0,4,7,10,,0,1,9,2,84,,0,3,-2,-4,1,
2021,Hermitaur Leggings Z,Cuiss. Hermitaur Z,HermitaurGamaschen Z,Calzas Hermitaur Z,Gambali Hermitaur Z,,0,4,7,10,,0,2,9,2,42,,1,6,-1,-2,2,
2022,Plesioth Greaves Z,Grèves Plesi oth Z,Plesioth-Schienen Z,Grebas Plesioth Z,Schinieri Plesioth Z,,0,4,7,10,,0,1,9,2,86,,-4,4,-4,2,0,
2023,Plesioth Leggings Z,Cuiss. Plesioth Z,Plesioth-Gamaschen Z,Calzas Plesioth Z,Gambali Plesioth Z,,0,4,7,10,,0,2,9,2,44,,-2,6,-2,3,1,
